x,y,label,img_path
0.9880376,2.5367446,Real-L,data/samples_umap/real/L/L_0000_AF_B-1_0.png
3.6743073,0.089398414,Real-L,data/samples_umap/real/L/L_0001_AF_B-0_0.png
3.7450209,0.0013015458,Real-L,data/samples_umap/real/L/L_0002_AF_B-1_0.png
4.0758114,-0.06942612,Real-L,data/samples_umap/real/L/L_0003_AF_B-0_0.png
4.0936365,-0.10337187,Real-L,data/samples_umap/real/L/L_0004_AF_B-1_0.png
7.4064417,1.6879276,Real-L,data/samples_umap/real/L/L_0005_AF_B-0_0.png
7.277828,1.7511836,Real-L,data/samples_umap/real/L/L_0006_AF_B-0_0.png
7.4350495,3.505525,Real-L,data/samples_umap/real/L/L_0007_AF_B-0_0.png
7.4691978,1.625097,Real-L,data/samples_umap/real/L/L_0008_AF_B-1_0.png
7.474473,1.745562,Real-L,data/samples_umap/real/L/L_0009_AF_B-2_0.png
7.4858055,1.768413,Real-L,data/samples_umap/real/L/L_0010_AF_B-3_0.png
6.593907,1.1698825,Real-L,data/samples_umap/real/L/L_0011_AF_B-4_0.png
7.4315023,1.6941404,Real-L,data/samples_umap/real/L/L_0012_AF_B-0_0.png
7.4196386,1.6936818,Real-L,data/samples_umap/real/L/L_0013_AF_B-1_0.png
7.127373,1.706432,Real-L,data/samples_umap/real/L/L_0014_AF_B-0_0.png
6.8464417,1.7658321,Real-L,data/samples_umap/real/L/L_0015_AF_B-0_0.png
4.964017,2.445916,Real-L,data/samples_umap/real/L/L_0016_AF_B-0_0.png
7.4579086,5.0814185,Real-L,data/samples_umap/real/L/L_0017_AF_B-0_0.png
7.4617953,5.116159,Real-L,data/samples_umap/real/L/L_0018_AF_B-1_0.png
7.4731455,5.154131,Real-L,data/samples_umap/real/L/L_0019_AF_B-2_0.png
7.4227967,5.116493,Real-L,data/samples_umap/real/L/L_0020_AF_B-0_0.png
7.4298253,5.1356945,Real-L,data/samples_umap/real/L/L_0021_AF_B-1_0.png
7.437107,5.115206,Real-L,data/samples_umap/real/L/L_0022_AF_B-2_0.png
7.485737,5.138067,Real-L,data/samples_umap/real/L/L_0023_AF_B-0_0.png
7.449836,5.128411,Real-L,data/samples_umap/real/L/L_0024_AF_B-1_0.png
7.488689,5.158048,Real-L,data/samples_umap/real/L/L_0025_AF_B-0_0.png
3.8949,2.9736843,Real-L,data/samples_umap/real/L/L_0026_AF_B-0_0.png
4.458541,2.7473152,Real-L,data/samples_umap/real/L/L_0027_AF_B-0_0.png
6.7543163,-0.042604275,Real-L,data/samples_umap/real/L/L_0028_AF_B-0_0.png
7.730309,4.660127,Real-L,data/samples_umap/real/L/L_0029_AF_B-0_0.png
7.642397,4.595504,Real-L,data/samples_umap/real/L/L_0030_AF_B-1_0.png
3.2471921,0.86000365,Real-L,data/samples_umap/real/L/L_0031_AF_B-0_0.png
3.2831602,0.9217104,Real-L,data/samples_umap/real/L/L_0032_AF_B-1_0.png
9.199627,1.4364088,Real-L,data/samples_umap/real/L/L_0033_AF_B-0_0.png
9.138937,1.5230528,Real-L,data/samples_umap/real/L/L_0034_AF_B-0_0.png
9.010111,1.4861008,Real-L,data/samples_umap/real/L/L_0035_AF_B-0_0.png
8.904016,1.2396004,Real-L,data/samples_umap/real/L/L_0036_AF_B-1_0.png
9.187154,1.5102022,Real-L,data/samples_umap/real/L/L_0037_AF_B-0_0.png
9.235813,1.5420635,Real-L,data/samples_umap/real/L/L_0038_AF_B-0_0.png
9.24554,1.6887139,Real-L,data/samples_umap/real/L/L_0039_AF_B-0_0.png
4.0070224,2.8790803,Real-L,data/samples_umap/real/L/L_0040_AF_B-0_0.png
4.018028,2.8660061,Real-L,data/samples_umap/real/L/L_0041_AF_B-1_0.png
3.9715946,2.8876555,Real-L,data/samples_umap/real/L/L_0042_AF_B-0_0.png
3.9642918,2.9442725,Real-L,data/samples_umap/real/L/L_0043_AF_B-1_0.png
3.5442834,2.5865726,Real-L,data/samples_umap/real/L/L_0044_AF_B-0_0.png
2.7924092,-2.0092597,Real-L,data/samples_umap/real/L/L_0045_AF_B-0_0.png
2.789977,-1.989477,Real-L,data/samples_umap/real/L/L_0046_AF_B-1_0.png
2.6040583,-1.700086,Real-L,data/samples_umap/real/L/L_0047_AF_B-2_0.png
2.4189842,-1.5266813,Real-L,data/samples_umap/real/L/L_0048_AF_B-3_0.png
3.8369963,2.8816247,Real-L,data/samples_umap/real/L/L_0049_AF_B-0_0.png
3.766016,2.8565364,Real-L,data/samples_umap/real/L/L_0050_AF_B-0_0.png
3.7692935,2.8583107,Real-L,data/samples_umap/real/L/L_0051_AF_B-1_0.png
7.299252,2.0240877,Real-L,data/samples_umap/real/L/L_0052_AF_B-0_0.png
6.695109,2.0442176,Real-L,data/samples_umap/real/L/L_0053_AF_B-0_0.png
6.7445025,2.0792937,Real-L,data/samples_umap/real/L/L_0054_AF_B-1_0.png
4.7574344,0.89640975,Real-L,data/samples_umap/real/L/L_0055_AF_B-0_0.png
4.7783833,0.91258556,Real-L,data/samples_umap/real/L/L_0056_AF_B-1_0.png
4.9148846,0.7198397,Real-L,data/samples_umap/real/L/L_0057_AF_B-0_0.png
4.370813,-0.20388086,Real-L,data/samples_umap/real/L/L_0058_AF_B-0_0.png
6.136903,-0.17233056,Real-L,data/samples_umap/real/L/L_0059_AF_B-0_0.png
3.1236684,-1.2904593,Real-L,data/samples_umap/real/L/L_0060_AF_B-1_0.png
6.217936,0.009335228,Real-L,data/samples_umap/real/L/L_0061_AF_B-0_0.png
6.3269353,0.006903644,Real-L,data/samples_umap/real/L/L_0062_AF_B-1_0.png
10.4131775,1.8800776,Real-L,data/samples_umap/real/L/L_0063_AF_B-0_0.png
10.62327,1.6421899,Real-L,data/samples_umap/real/L/L_0064_AF_B-0_0.png
10.602469,1.5977709,Real-L,data/samples_umap/real/L/L_0065_AF_B-0_0.png
10.582189,1.6006771,Real-L,data/samples_umap/real/L/L_0066_AF_B-1_0.png
10.532366,1.6104455,Real-L,data/samples_umap/real/L/L_0067_AF_B-0_0.png
10.571823,1.6094726,Real-L,data/samples_umap/real/L/L_0068_AF_B-0_0.png
12.36008,5.1456885,Real-L,data/samples_umap/real/L/L_0069_AF_B-0_0.png
4.6871314,1.9421971,Real-L,data/samples_umap/real/L/L_0070_AF_B-0_0.png
4.648202,1.7873212,Real-L,data/samples_umap/real/L/L_0071_AF_B-1_0.png
4.6951513,1.8525494,Real-L,data/samples_umap/real/L/L_0072_AF_B-0_0.png
4.7782173,1.9342638,Real-L,data/samples_umap/real/L/L_0073_AF_B-1_0.png
4.8261204,1.9695501,Real-L,data/samples_umap/real/L/L_0074_AF_B-2_0.png
4.904863,2.0381749,Real-L,data/samples_umap/real/L/L_0075_AF_B-3_0.png
4.8150687,1.9223285,Real-L,data/samples_umap/real/L/L_0076_AF_B-0_0.png
4.811637,1.9306177,Real-L,data/samples_umap/real/L/L_0077_AF_B-1_0.png
4.6270323,1.9083602,Real-L,data/samples_umap/real/L/L_0078_AF_B-0_0.png
7.880603,0.6585228,Real-L,data/samples_umap/real/L/L_0079_AF_B-0_0.png
7.926132,0.66484267,Real-L,data/samples_umap/real/L/L_0080_AF_B-0_0.png
7.8636875,0.6999235,Real-L,data/samples_umap/real/L/L_0081_AF_B-0_0.png
7.9172997,0.71441376,Real-L,data/samples_umap/real/L/L_0082_AF_B-1_0.png
2.8931978,-0.90338564,Real-L,data/samples_umap/real/L/L_0083_AF_B-0_0.png
7.7701116,0.8505435,Real-L,data/samples_umap/real/L/L_0084_AF_B-0_0.png
6.4170284,1.0384791,Real-L,data/samples_umap/real/L/L_0085_AF_B-0_0.png
6.4434733,1.0797665,Real-L,data/samples_umap/real/L/L_0086_AF_B-1_0.png
6.340285,1.0330968,Real-L,data/samples_umap/real/L/L_0087_AF_B-2_0.png
4.231007,0.598392,Real-L,data/samples_umap/real/L/L_0088_AF_B-0_0.png
4.37487,2.0560675,Real-L,data/samples_umap/real/L/L_0089_AF_B-0_0.png
3.0429137,2.1837847,Real-L,data/samples_umap/real/L/L_0090_AF_B-0_0.png
